news_id,news_url_absolute,news_init_date,news_final_date,clase
news29374,http://www.diariodehermosillo.com/miel-seca-mercado-estado-cagr-crecimiento-de-la-industria-tendencias-analisis-y-pronosticos-hasta-2031/,2022-07-15,2022-07-30,Sostenibilidad
news29377,https://www.elespanol.com/invertia/disruptores-innovadores/autonomias/asturias/20220718/antiguas-minas-convertidas-tecnologico-asturias-espanola-computacion/684431605_0.html,2022-07-15,2022-07-30,Innovación
news29387,https://www.swissinfo.ch/spa/eeuu-d%C3%B3lar_un-d%C3%B3lar-fuerte--un-arma-de-doble-filo-para-la-econom%C3%ADa-mundial/47790302,2022-07-15,2022-07-30,Reputación
news29391,https://www.bnamericas.com/es/noticias/minem-gobierno-peruano-elabora-proyecto-de-ley-de-promocion-de-los-vehiculos-electricos,2022-07-15,2022-07-30,Sostenibilidad
news29393,https://www.bnamericas.com/es/opinion/eolica-en-colombia-permiso-y-concesion,2022-07-30,2022-08-14,Sostenibilidad
news29394,https://www.semana.com/economia/empresas/articulo/conconcreto-el-mismo-de-hidroituango-gana-contrato-para-obras-del-metro-de-bogota/202216/,2022-07-15,2022-07-30,Reputación
news29396,https://www.portafolio.co/economia/infraestructura/adjudican-contrato-a-conconcreto-en-obra-civil-del-metro-de-bogota-568787,2022-07-15,2022-07-30,Sostenibilidad
news29406,https://www.semana.com/economia/empresas/articulo/se-necesitan-2-millones-para-crear-una-empresa-en-colombia/202256/,2022-07-15,2022-07-30,Reputación
news29412,https://www.larepublica.co/economia/la-camara-colombiana-del-libro-abrio-su-convocatoria-de-bogota-en-100-palabras-3424110,2022-07-30,2022-08-14,Sostenibilidad
news29413,https://caracol.com.co/emisora/2022/08/12/bogota/1660332775_028735.html,2022-07-30,2022-08-14,Sostenibilidad
news29418,https://www.ccb.org.co/Sala-de-prensa/Noticias-CCB/2022/Agosto/Los-emprendimientos-liderados-por-mujeres-tienen-un-impacto-mayor-en-la-economia-y-la-sociedad,2022-07-30,2022-08-14,Sostenibilidad
news29422,https://www.semana.com/economia/empresas/articulo/camara-de-comercio-lanza-iniciativa-para-apoyar-al-sector-gastronomico-de-bogota/202238/,2022-07-30,2022-08-14,Reputación
news29423,https://www.ccb.org.co/Sala-de-prensa/Noticias-CCB/2022/Agosto/Participe-en-la-Conciliaton-Nacional-del-Ministerio-de-Justicia-y-del-Derecho,2022-07-30,2022-08-14,Sostenibilidad
news29426,https://www.ccb.org.co/Sala-de-prensa/Noticias-CCB/2022/Agosto/Seleccionados-250-artistas-para-el-Bogota-Music-Market-BOmm-2022,2022-07-30,2022-08-14,Sostenibilidad
news29432,https://360radio.com.co/gastrofest-recibe-apoyo-camara-comercio-de-bogota/,2022-07-30,2022-08-14,Reputación
news29436,https://www.elespectador.com/bogota/camara-de-comercio-de-bogota-revisara-contrato-de-la-ptar-salitre-en-bogota/,2022-07-30,2022-08-14,Sostenibilidad
news29437,https://www.eltiempo.com/bogota/informe-de-calidad-de-vida-de-bogota-como-vamos-se-lanza-hoy-690205,2022-07-15,2022-07-30,Innovación
news29438,https://www.pulzo.com/nacion/bogota-claudia-lopez-fue-acusada-camara-comercio-PP1624890A,2022-07-15,2022-07-30,Reputación
news29442,https://www.minambiente.gov.co/economia-circular/novecientas-empresas-del-pais-trabajan-en-la-reduccion-de-emisiones-contaminantes/,2022-07-15,2022-07-30,Innovación
news29444,https://conexioncapital.co/vitritur-2022-la-estrategia-que-impulsara-la-oferta-turistica-de-la-sabana-centro/,2022-07-15,2022-07-30,Reputación
news29445,https://www.minambiente.gov.co/cambio-climatico/del-27-al-29-de-julio-se-hara-expo-circular-y-carbono-neutral-en-bogota/,2022-07-15,2022-07-30,Reputación
news29447,https://www.ccb.org.co/Sala-de-prensa/Noticias-CCB/2022/Julio/VITRITUR-2022-La-Vitrina-Turistica-de-la-Provincia-de-Sabana-Centro,2022-07-15,2022-07-30,Sostenibilidad
news29452,https://www.ccb.org.co/Sala-de-prensa/Noticias-CCB/2022/Julio/Cerca-de-2.000-citas-de-negocio-se-realizan-en-el-Bogota-Audiovisual-Market-BAM,2022-07-15,2022-07-30,Sostenibilidad
news29454,https://dplnews.com/claro-tim-y-vivo-activan-5g-independiente-en-3-ciudades-de-brasil/,2022-07-15,2022-07-30,Sostenibilidad
news29460,https://www.contrareplica.mx/nota-Linea-13-202226727,2022-07-15,2022-07-30,Sostenibilidad
news29464,https://www.larepublica.co/empresas/cuarta-edicion-de-the-biz-fest-reunira-hoy-a-mas-de-12-000-jovenes-en-movistar-arena-3411894,2022-07-15,2022-07-30,Sostenibilidad
news29468,https://www.larepublica.co/empresas/el-mercantilismo-paso-de-moda-ahora-la-apuesta-es-invertir-en-lo-social-y-ambiental-3412625,2022-07-15,2022-07-30,Sostenibilidad
news29476,https://www.larepublica.co/globoeconomia/confianza-en-la-economia-de-la-eurozona-desciende-al-menor-nivel-en-17-meses-3412570,2022-07-15,2022-07-30,Reputación
news29482,https://www.larepublica.co/responsabilidad-social/carros-electricos-generan-hasta-30-menos-emisiones-de-gases-de-efecto-invernadero-3408082,2022-07-15,2022-07-30,Sostenibilidad
news29484,https://www.semana.com/economia/inversionistas/articulo/la-bvc-cerro-en-rojo-este-miercoles-10-de-agosto-lastrada-por-sectores-de-energia-y-empresariales/202225/,2022-07-30,2022-08-14,Reputación
news29489,https://www.aviacionline.com/2022/07/gkn-aerospace-asegura-que-la-propulsion-hidrogeno-electrica-podria-estar-ampliamente-disponible-antes-de-lo-previsto/,2022-07-15,2022-07-30,Reputación
news29495,https://www.semana.com/economia/inversionistas/articulo/comercio-y-energia-impulsaron-una-buena-jornada-la-bolsa-de-valores-de-colombia/202236/,2022-07-30,2022-08-14,Sostenibilidad
news29496,http://t21.com.mx/index.php/logistica/2022/08/10/cemex-servicios-logisticos-se-convierte-alliera,2022-07-30,2022-08-14,Sostenibilidad
news29497,https://www.eltiempo.com/economia/sectores/resultados-empresariales-de-las-empresas-en-el-segundo-semestre-691770,2022-07-30,2022-08-14,Reputación
news29501,https://pulsoslp.com.mx/valores/anuncian-finalistas-del-premio-obras-cemex-2022/1528996,2022-07-30,2022-08-14,Sostenibilidad
news29508,https://www.bluradio.com/blu360/santanderes/explosion-en-la-planta-de-cementos-cemex-de-floridablanca-santander-dejo-a-un-trabajador-herido-rg10,2022-07-30,2022-08-14,Reputación
news29510,https://m.vanguardia.com/judicial/panico-tras-explosion-en-cementera-de-floridablanca-CI5569499,2022-07-30,2022-08-14,Sostenibilidad
news29513,https://www.bnamericas.com/es/noticias/digital-realty-reporta-contribucion-significativa-de-arriendo-de-centros-de-datos-en-sao-paulo,2022-07-15,2022-07-30,Sostenibilidad
news29523,https://www.swissinfo.ch/spa/bolsa-m%C3%A9xico_la-bolsa-mexicana-cae-un-0-32---ante-nerviosismo-de-las-principales-empresas/47762978,2022-07-15,2022-07-30,Reputación
news29524,https://www.larepublica.co/economia/proteccion-abrira-espacio-de-conversacion-para-aclarar-inquietudes-sobre-pensiones-3421570,2022-07-30,2022-08-14,Sostenibilidad
news29525,https://www.larepublica.co/empresas/que-no-quepa-la-menor-duda-no-hay-desarrollo-economico-y-social-sin-las-empresas-3422121,2022-07-30,2022-08-14,Innovación
news29533,https://www.asuntoslegales.com.co/analisis/martin-g-ibarra-pardo-2717699/los-diez-nuevos-negocios-internacionales-que-floreceran-bajo-la-presidencia-de-gustavo-petro-3422040,2022-07-30,2022-08-14,Reputación
news29534,https://www.semana.com/economia/empresas/articulo/supersociedades-reanudara-este-jueves-la-audiencia-para-definir-el-futuro-de-justo-bueno/202235/,2022-07-30,2022-08-14,Sostenibilidad
news29545,https://www.larepublica.co/empresas/un-pais-privilegiado-como-colombia-tiene-posibilidades-enormes-de-construir-futuro-3423764,2022-07-30,2022-08-14,Sostenibilidad
news29547,https://www.larepublica.co/economia/los-impuestos-de-la-reforma-no-seran-confiscatorios-simplemente-seran-mas-justos-3419571,2022-07-30,2022-08-14,Innovación
news29548,https://www.larepublica.co/empresas/celsia-empresa-del-grupo-argos-logro-ser-una-compania-de-energia-carbono-neutral-3417511,2022-07-30,2022-08-14,Sostenibilidad
news29550,https://www.larepublica.co/economia/proyectos-de-energia-eolica-costa-podran-obtener-los-permisos-en-las-areas-maritimas-3418770,2022-07-30,2022-08-14,Sostenibilidad
news29567,http://www.elnuevodia.com.co/nuevodia/otros/informacion-comercial/491778-cemex-reafirma-su-compromiso-y-liderazgo-en-la-semana-del-clima,2022-07-15,2022-07-30,Sostenibilidad
news29573,https://www.elespectador.com/economia/empresas/cemex-quiere-vender-el-100-de-su-sociedad-en-panama/,2022-07-15,2022-07-30,Sostenibilidad
news29574,https://valor-compartido.com/cemex-realiza-acciones-para-reducir-emisiones-de-co2-de-transporte-terrestre/,2022-07-30,2022-08-14,Sostenibilidad
news29576,https://valor-compartido.com/los-precios-del-maiz-y-el-trigo-en-america-latina-se-disparan-agravando-la-inseguridad-alimentaria/,2022-07-15,2022-07-30,Sostenibilidad
news29580,https://www.elheraldo.co/columnas-de-opinion/indalecio-dangond/nuevo-modelo-productivo-columna-de-indalecio-dangond-b-930259,2022-07-30,2022-08-14,Reputación
news29581,https://www.antena2.com/atletismo/video-con-bronce-colombia-cerro-la-quinta-jornada-el-mundial-de-atletismo-sub-20,2022-07-30,2022-08-14,Reputación
news29582,https://www.rcnradio.com/bogota/vuelve-el-fritanga-fest-a-bogota-precios-fechas-y-restaurantes,2022-07-30,2022-08-14,Reputación
news29583,https://www.huila.gov.co/educacion/publicaciones/12663/secretaria-de-educacion/,2022-07-30,2022-08-14,Regulaciones
news29586,https://www.rcnradio.com/bogota/informe-de-la-comision-de-la-verdad-llega-a-los-colegios-de-bogota-desde-cuando,2022-07-30,2022-08-14,Reputación
news29591,https://www.antena2.com/futbol/colombia-ataca-con-todo-y-mexico-resiste-resumen-y-resultado-del-primer-tiempo,2022-07-30,2022-08-14,Reputación
news29592,https://www.bnamericas.com/es/noticias/proyecto-solar-de-verano-en-peru-recibe-espaldarazo,2022-07-30,2022-08-14,Sostenibilidad
news29594,https://www.rcnradio.com/bogota/bogota-es-la-novena-ciudad-del-mundo-con-mas-variedad-de-actividades-nocturnas,2022-07-30,2022-08-14,Sostenibilidad
news29600,https://www.rcnradio.com/bogota/festival-de-verano-no-se-pierda-la-variedad-de-actividades-gratis-este-domingo,2022-07-30,2022-08-14,Reputación
news29603,https://www.antena2.com/futbol/liga-betplay/dayro-confirmo-que-tuvo-acercamientos-con-uno-de-los-3-grandes-de-la-liga-soy,2022-07-15,2022-07-30,Reputación
news29604,https://www.antena2.com/mas-alla-del-deporte/la-ultima-foto-de-dario-gomez-antes-de-morir,2022-07-15,2022-07-30,Sostenibilidad
news29607,https://www.antena2.com/otros-deportes/galeria-mundial-de-natacion-con-aletas-resumen-de-la-jornada-de-este-jueves,2022-07-15,2022-07-30,Sostenibilidad
news29608,https://www.antena2.com/futbol/colombia-femenina-sub-20-confirma-primer-amistoso-previo-al-mundial,2022-07-15,2022-07-30,Reputación
news29612,https://www.aviacionline.com/2022/07/condor-operara-hacia-un-quinto-destino-en-canada/,2022-07-15,2022-07-30,Sostenibilidad
news29615,https://www.antena2.com/futbol/colombia-vs-brasil-final-copa-america-femenina-en-vivo-hora-y-canal-este-sabado,2022-07-15,2022-07-30,Reputación
news29628,https://www.antena2.com/futbol/el-impacto-economico-que-ha-tenido-la-copa-america-femenina-en-colombia,2022-07-15,2022-07-30,Reputación
news29629,https://www.rcnradio.com/bogota/despues-de-dos-anos-de-ausencia-regresa-el-festival-de-verano-a-bogota,2022-07-15,2022-07-30,Sostenibilidad
news29633,https://360radio.com.co/percimon-llega-a-bogota-conocelos/,2022-07-15,2022-07-30,Sostenibilidad
news29635,https://www.semana.com/opinion/articulo/un-mal-presagio/202216/,2022-07-30,2022-08-14,Sostenibilidad
news29639,https://www.eltiempo.com/colombia/otras-ciudades/tolima-funcionarios-del-banco-agrario-participaron-en-millonario-desfalco-693794,2022-07-30,2022-08-14,Reputación
news29645,https://www.semana.com/mejor-colombia/articulo/el-movistar-arena-quiere-ser-el-centro-de-eventos-mas-sostenible-de-america-latina-como-espera-lograrlo/202200/,2022-07-15,2022-07-30,Reputación
news29655,https://www.elheraldo.co/columnas-de-opinion/indalecio-dangond/el-des-credito-agropecuario-columna-de-indalecio-dangond,2022-07-15,2022-07-30,Reputación
news29656,http://www.elnuevodia.com.co/nuevodia/economica/negocios/491562-con-ley-de-alivios-5614-campesinos-tolimenses-sanearon-sus-deudas,2022-07-15,2022-07-30,Sostenibilidad
news29658,https://www.semana.com/mejor-colombia/articulo/nanocreditos-para-el-campo-colombiano-uno-de-los-beneficios-que-ofrecera-la-nueva-billetera-digital-del-banco-agrario/202200/,2022-07-15,2022-07-30,Sostenibilidad
news29661,https://www.semana.com/mejor-colombia/articulo/nanocreditos-para-el-campo-colombiano-uno-de-los-beneficios-que-ofrecera-la-nueva-billetera-digital-del-banco-agrario/202200/,2022-07-30,2022-08-14,Sostenibilidad
news29662,https://www.bluradio.com/blu360/caribe/atentado-contra-policias-en-un-banco-de-guaranda-sucre-dejo-seis-personas-heridas-rg10,2022-07-15,2022-07-30,Reputación
news29667,http://www.elnuevodia.com.co/nuevodia/economica/491625-ojala-el-nuevo-gobierno-cuide-el-banco-agrario-francisco-mejia,2022-07-15,2022-07-30,Sostenibilidad
news29668,http://www.diariodehermosillo.com/global-queso-organico-mercado-estrategias-de-compartir-y-seleccionar/,2022-07-30,2022-08-14,Sostenibilidad
news29673,https://www.yoamoelfutbol.center/global-metil-etil-cetona-mek-mercado-estrategias-de-compartir-y-seleccionar/,2022-07-30,2022-08-14,Sostenibilidad
news29684,https://www.elheraldo.co/economia/ecolonomia-aumentar-la-productividad-del-agro-frenara-la-inflacion-924593,2022-07-15,2022-07-30,Reputación
news29686,http://www.diariodehermosillo.com/global-comercial-de-la-pantalla-tactil-de-los-interruptores-market-geografico/,2022-07-30,2022-08-14,Reputación
news29695,http://www.diariodehermosillo.com/global-zapatos-para-el-gimnasio-market-geografico/,2022-07-30,2022-08-14,Reputación
news29698,https://www.elheraldo.co/economia/financiacion-y-emprendimiento-impulsan-el-agro-colombiano-924385,2022-07-15,2022-07-30,Reputación
news29699,https://www.yoamoelfutbol.center/global-silicona-modificada-mercado-estrategias-de-compartir-y-seleccionar/,2022-07-30,2022-08-14,Sostenibilidad
news29717,https://www.infobae.com/economia/2022/07/18/escandalo-con-empresas-importadoras-aduana-denuncio-una-maniobra-ilegal-de-alquiler-de-cautelares/,2022-07-15,2022-07-30,Sostenibilidad
news29721,https://www.yoamoelfutbol.center/global-liquido-de-la-encapsulacion-de-los-materiales-market-geografico/,2022-07-30,2022-08-14,Reputación
news29725,http://www.diariodehermosillo.com/global-trans-activador-de-la-transcripcion-market-geografico/,2022-07-30,2022-08-14,Reputación
news29742,https://www.infobae.com/economia/2022/07/22/la-aduana-desactivo-un-intento-de-importar-basura-tecnologica-y-recupero-15-millones-de-dolares/,2022-07-15,2022-07-30,Reputación
news29747,http://www.elnuevodia.com.co/nuevodia/actualidad/sucesos/493030-eutanasia-los-peajes,2022-07-30,2022-08-14,Innovación
news29749,https://www.aviacionline.com/2022/07/tbt-vuelos-de-qantas-entre-sydney-y-londres-con-escalas-en-mexico-y-el-caribe-en-1965/,2022-07-15,2022-07-30,Sostenibilidad
news29751,https://www.aviacionline.com/2022/07/starlux-planea-desembarcar-en-estados-unidos-en-2023/,2022-07-15,2022-07-30,Sostenibilidad
news29761,https://www.elcolombiano.com/colombia/aeropuerto-el-dorado-y-espacio-aereo-de-bogota-estara-cerrado-el-20-de-julio-OB18085685,2022-07-15,2022-07-30,Sostenibilidad
news29764,https://www.eltiempo.com/colombia/otras-ciudades/santa-marta-en-aeropuerto-los-aires-acondicionados-operan-a-medias-689884,2022-07-15,2022-07-30,Sostenibilidad
news29772,https://www.elcolombiano.com/colombia/jota-indio-y-los-narcos-invisibles-del-clan-del-golfo-EN18403601,2022-07-30,2022-08-14,Reputación
news29777,https://360radio.com.co/grupo-argos-utilidad-neta-726-000-millones/,2022-07-30,2022-08-14,Sostenibilidad
news29781,https://www.semana.com/nacion/articulo/despues-de-25-anos-soacha-y-cundinamarca-trasladaran-el-peaje-el-nuevo-salto-por-que/202246/,2022-07-15,2022-07-30,Sostenibilidad
news29782,https://www.aviacionline.com/2022/08/airbus-helicopters-inicia-la-construccion-de-un-centro-de-pruebas-para-el-cityairbus-nextgen-en-alemania/,2022-07-30,2022-08-14,Reputación
news29783,https://www.infobae.com/america/colombia/2022/07/26/transmilenio-finalmente-llegara-a-soacha/,2022-07-15,2022-07-30,Sostenibilidad
news29787,https://www.asuntoslegales.com.co/actualidad/obras-del-centro-de-memoria-historica-adjudicadas-a-ohla-tambien-presentan-retrasos-3412642,2022-07-15,2022-07-30,Sostenibilidad
news29790,https://www.elcolombiano.com/colombia/acompanantes-y-visitantes-podran-volver-a-entrar-al-aeropuerto-el-dorado-GM18366451,2022-07-30,2022-08-14,Reputación
news29791,https://caracol.com.co/emisora/2022/08/03/santa_marta/1659478832_534227.html,2022-07-30,2022-08-14,Sostenibilidad
news29793,https://www.elheraldo.co/magdalena/magdalena-en-santa-marta-proyectan-movilizar-4-millones-de-pasajeros-en-el-aeropuerto,2022-07-30,2022-08-14,Reputación
news29797,https://www.eltiempo.com/colombia/otras-ciudades/santa-marta-operaciones-en-el-aeropuerto-simon-bolivar-2022-692436,2022-07-30,2022-08-14,Reputación
news29800,https://www.asuntoslegales.com.co/pleitos/colsubsidio-de-chicala-se-registra-ante-superintendencia-de-industria-y-comercio-3412888,2022-07-15,2022-07-30,Sostenibilidad
news29809,https://www.elcolombiano.com/cultura/cine/los-reyes-del-mundo-de-laura-mora-se-estrena-en-san-sebastian-NM18275594,2022-07-30,2022-08-14,Reputación
news29812,https://www.elcolombiano.com/cultura/un-varon-de-fabian-hernandez-gana-en-festival-de-cine-de-lima-GN18405157,2022-07-30,2022-08-14,Sostenibilidad
news29813,https://www.rcnradio.com/politica/colombia-no-es-solo-bogota-gustavo-petro-anuncia-un-gobierno-descentralizado,2022-07-30,2022-08-14,Sostenibilidad
news29814,https://www.rcnradio.com/economia/sector-cinematografico-pide-al-gobierno-que-proteja-las-leyes-del-cine-en-colombia,2022-07-30,2022-08-14,Sostenibilidad
news29816,https://zonacero.com/generales/puerto-aeropuerto-app-del-rio-y-canal-del-dique-grandes-fracasos-de-ivan-duque-197178,2022-07-30,2022-08-14,Innovación
news29819,https://www.rcnradio.com/clics/hombre-fue-a-cine-y-se-quedo-encerrado-toda-la-noche-por-dormilon,2022-07-30,2022-08-14,Innovación
news29829,https://www.lafm.com.co/colombia/nijole-la-pelicula-que-llega-los-cines-que-retrata-la-vida-de-la-mama-de-antanas-mockus,2022-07-30,2022-08-14,Sostenibilidad
news29834,https://www.rcnradio.com/economia/sector-del-cine-prende-las-alarmas-por-la-nueva-reforma-tributaria,2022-07-30,2022-08-14,Sostenibilidad
